tag,timesteps,episodic_return
baseline,30,30.0
baseline,50,20.0
baseline,70,20.0
baseline,92,22.0
baseline,118,26.0
baseline,152,34.0
baseline,186,34.0
baseline,199,13.0
baseline,248,49.0
baseline,264,16.0
baseline,286,22.0
baseline,321,35.0
baseline,354,33.0
baseline,371,17.0
baseline,404,33.0
baseline,416,12.0
baseline,433,17.0
baseline,449,16.0
baseline,471,22.0
baseline,501,30.0
baseline,521,20.0
baseline,537,16.0
baseline,599,62.0
baseline,609,10.0
baseline,635,26.0
baseline,651,16.0
baseline,665,14.0
baseline,675,10.0
baseline,686,11.0
baseline,704,18.0
baseline,722,18.0
baseline,742,20.0
baseline,782,40.0
baseline,797,15.0
baseline,810,13.0
baseline,841,31.0
baseline,868,27.0
baseline,877,9.0
baseline,894,17.0
baseline,920,26.0
baseline,942,22.0
baseline,956,14.0
baseline,980,24.0
baseline,988,8.0
baseline,1011,23.0
baseline,1029,18.0
baseline,1045,16.0
baseline,1080,35.0
baseline,1089,9.0
baseline,1107,18.0
baseline,1149,42.0
baseline,1174,25.0
baseline,1184,10.0
baseline,1196,12.0
baseline,1207,11.0
baseline,1224,17.0
baseline,1251,27.0
baseline,1296,45.0
baseline,1320,24.0
baseline,1342,22.0
baseline,1371,29.0
baseline,1397,26.0
baseline,1410,13.0
baseline,1425,15.0
baseline,1445,20.0
baseline,1468,23.0
baseline,1488,20.0
baseline,1503,15.0
baseline,1523,20.0
baseline,1534,11.0
baseline,1577,43.0
baseline,1613,36.0
baseline,1651,38.0
baseline,1683,32.0
baseline,1712,29.0
baseline,1724,12.0
baseline,1735,11.0
baseline,1777,42.0
baseline,1791,14.0
baseline,1805,14.0
baseline,1819,14.0
baseline,1892,73.0
baseline,1904,12.0
baseline,1916,12.0
baseline,1931,15.0
baseline,1948,17.0
baseline,1991,43.0
baseline,2014,23.0
baseline,2034,20.0
baseline,2052,18.0
baseline,2060,8.0
baseline,2070,10.0
baseline,2080,10.0
baseline,2088,8.0
baseline,2097,9.0
baseline,2107,10.0
baseline,2117,10.0
baseline,2127,10.0
baseline,2135,8.0
baseline,2144,9.0
baseline,2154,10.0
baseline,2163,9.0
baseline,2173,10.0
baseline,2181,8.0
baseline,2190,9.0
baseline,2198,8.0
baseline,2207,9.0
baseline,2217,10.0
baseline,2225,8.0
baseline,2235,10.0
baseline,2245,10.0
baseline,2256,11.0
baseline,2264,8.0
baseline,2272,8.0
baseline,2282,10.0
baseline,2292,10.0
baseline,2302,10.0
baseline,2311,9.0
baseline,2320,9.0
baseline,2330,10.0
baseline,2340,10.0
baseline,2349,9.0
baseline,2359,10.0
baseline,2369,10.0
baseline,2378,9.0
baseline,2388,10.0
baseline,2397,9.0
baseline,2405,8.0
baseline,2414,9.0
baseline,2422,8.0
baseline,2431,9.0
baseline,2442,11.0
baseline,2452,10.0
baseline,2460,8.0
baseline,2469,9.0
baseline,2479,10.0
baseline,2488,9.0
baseline,2497,9.0
baseline,2505,8.0
baseline,2515,10.0
baseline,2525,10.0
baseline,2535,10.0
baseline,2544,9.0
baseline,2554,10.0
baseline,2564,10.0
baseline,2572,8.0
baseline,2581,9.0
baseline,2591,10.0
baseline,2599,8.0
baseline,2610,11.0
baseline,2620,10.0
baseline,2630,10.0
baseline,2640,10.0
baseline,2649,9.0
baseline,2657,8.0
baseline,2668,11.0
baseline,2680,12.0
baseline,2691,11.0
baseline,2699,8.0
baseline,2709,10.0
baseline,2717,8.0
baseline,2725,8.0
baseline,2734,9.0
baseline,2744,10.0
baseline,2754,10.0
baseline,2762,8.0
baseline,2772,10.0
baseline,2781,9.0
baseline,2791,10.0
baseline,2799,8.0
baseline,2807,8.0
baseline,2816,9.0
baseline,2825,9.0
baseline,2835,10.0
baseline,2845,10.0
baseline,2854,9.0
baseline,2864,10.0
baseline,2875,11.0
baseline,2885,10.0
baseline,2895,10.0
baseline,2903,8.0
baseline,2912,9.0
baseline,2921,9.0
baseline,2929,8.0
baseline,2938,9.0
baseline,2948,10.0
baseline,2957,9.0
baseline,2966,9.0
baseline,2976,10.0
baseline,2984,8.0
baseline,2992,8.0
baseline,3000,8.0
baseline,3009,9.0
baseline,3017,8.0
baseline,3027,10.0
baseline,3036,9.0
baseline,3046,10.0
baseline,3055,9.0
baseline,3063,8.0
baseline,3073,10.0
baseline,3083,10.0
baseline,3093,10.0
baseline,3101,8.0
baseline,3110,9.0
baseline,3120,10.0
baseline,3129,9.0
baseline,3139,10.0
baseline,3149,10.0
baseline,3159,10.0
baseline,3168,9.0
baseline,3177,9.0
baseline,3186,9.0
baseline,3195,9.0
baseline,3204,9.0
baseline,3213,9.0
baseline,3223,10.0
baseline,3233,10.0
baseline,3243,10.0
baseline,3253,10.0
baseline,3263,10.0
baseline,3273,10.0
baseline,3282,9.0
baseline,3291,9.0
baseline,3301,10.0
baseline,3310,9.0
baseline,3318,8.0
baseline,3327,9.0
baseline,3337,10.0
baseline,3348,11.0
baseline,3357,9.0
baseline,3367,10.0
baseline,3376,9.0
baseline,3385,9.0
baseline,3395,10.0
baseline,3405,10.0
baseline,3414,9.0
baseline,3424,10.0
baseline,3433,9.0
baseline,3444,11.0
baseline,3453,9.0
baseline,3461,8.0
baseline,3471,10.0
baseline,3480,9.0
baseline,3489,9.0
baseline,3498,9.0
baseline,3508,10.0
baseline,3517,9.0
baseline,3527,10.0
baseline,3537,10.0
baseline,3547,10.0
